"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Age Adjusted Rate	Age Adjusted Rate Lower 95% Confidence Interval	Age Adjusted Rate Upper 95% Confidence Interval	% of Total Deaths
	"Otsego County, NY"	"36077"	"2016"	"2016"	"Dec., 2016"	"2016/12"	47	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"Jan., 2017"	"2017/01"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"Feb., 2017"	"2017/02"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"Mar., 2017"	"2017/03"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"Apr., 2017"	"2017/04"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"May, 2017"	"2017/05"	63	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"Jun., 2017"	"2017/06"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"Jul., 2017"	"2017/07"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"Aug., 2017"	"2017/08"	62	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"Sep., 2017"	"2017/09"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"Oct., 2017"	"2017/10"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"Nov., 2017"	"2017/11"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Otsego County, NY"	"36077"	"2017"	"2017"	"Dec., 2017"	"2017/12"	66	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"Jan., 2018"	"2018/01"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"Feb., 2018"	"2018/02"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"Mar., 2018"	"2018/03"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.008%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"Apr., 2018"	"2018/04"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"May, 2018"	"2018/05"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"Jun., 2018"	"2018/06"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"Jul., 2018"	"2018/07"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"Aug., 2018"	"2018/08"	67	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"Sep., 2018"	"2018/09"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"Oct., 2018"	"2018/10"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"Nov., 2018"	"2018/11"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Otsego County, NY"	"36077"	"2018"	"2018"	"Dec., 2018"	"2018/12"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"Jan., 2013"	"2013/01"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.008%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"Feb., 2013"	"2013/02"	63	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"Mar., 2013"	"2013/03"	61	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"Apr., 2013"	"2013/04"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"May, 2013"	"2013/05"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"Jun., 2013"	"2013/06"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"Jul., 2013"	"2013/07"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"Aug., 2013"	"2013/08"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"Sep., 2013"	"2013/09"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"Oct., 2013"	"2013/10"	64	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"Nov., 2013"	"2013/11"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2013"	"2013"	"Dec., 2013"	"2013/12"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"Jan., 2014"	"2014/01"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"Feb., 2014"	"2014/02"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"Mar., 2014"	"2014/03"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"Apr., 2014"	"2014/04"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"May, 2014"	"2014/05"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"Jun., 2014"	"2014/06"	63	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"Jul., 2014"	"2014/07"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"Aug., 2014"	"2014/08"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"Sep., 2014"	"2014/09"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"Oct., 2014"	"2014/10"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"Nov., 2014"	"2014/11"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2014"	"2014"	"Dec., 2014"	"2014/12"	60	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"Jan., 2015"	"2015/01"	82	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.009%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"Feb., 2015"	"2015/02"	69	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"Mar., 2015"	"2015/03"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.008%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"Apr., 2015"	"2015/04"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"May, 2015"	"2015/05"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.008%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"Jun., 2015"	"2015/06"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"Jul., 2015"	"2015/07"	61	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"Aug., 2015"	"2015/08"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"Sep., 2015"	"2015/09"	64	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"Oct., 2015"	"2015/10"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"Nov., 2015"	"2015/11"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2015"	"2015"	"Dec., 2015"	"2015/12"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.008%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"Jan., 2016"	"2016/01"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"Feb., 2016"	"2016/02"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"Mar., 2016"	"2016/03"	64	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"Apr., 2016"	"2016/04"	77	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.008%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"May, 2016"	"2016/05"	66	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"Jun., 2016"	"2016/06"	61	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"Jul., 2016"	"2016/07"	64	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"Aug., 2016"	"2016/08"	56	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"Sep., 2016"	"2016/09"	45	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"Oct., 2016"	"2016/10"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"Nov., 2016"	"2016/11"	64	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2016"	"2016"	"Dec., 2016"	"2016/12"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"Jan., 2017"	"2017/01"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"Feb., 2017"	"2017/02"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"Mar., 2017"	"2017/03"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"Apr., 2017"	"2017/04"	62	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"May, 2017"	"2017/05"	62	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"Jun., 2017"	"2017/06"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"Jul., 2017"	"2017/07"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"Aug., 2017"	"2017/08"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"Sep., 2017"	"2017/09"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"Oct., 2017"	"2017/10"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"Nov., 2017"	"2017/11"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2017"	"2017"	"Dec., 2017"	"2017/12"	68	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"Jan., 2018"	"2018/01"	89	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.010%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"Feb., 2018"	"2018/02"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"Mar., 2018"	"2018/03"	69	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"Apr., 2018"	"2018/04"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"May, 2018"	"2018/05"	66	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.007%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"Jun., 2018"	"2018/06"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"Jul., 2018"	"2018/07"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"Aug., 2018"	"2018/08"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"Sep., 2018"	"2018/09"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"Oct., 2018"	"2018/10"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.006%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"Nov., 2018"	"2018/11"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.005%
	"Putnam County, NY"	"36079"	"2018"	"2018"	"Dec., 2018"	"2018/12"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.004%
	"Queens County, NY"	"36081"	"2013"	"2013"	"Jan., 2013"	"2013/01"	1558	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.169%
	"Queens County, NY"	"36081"	"2013"	"2013"	"Feb., 2013"	"2013/02"	1205	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.131%
	"Queens County, NY"	"36081"	"2013"	"2013"	"Mar., 2013"	"2013/03"	1226	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.133%
	"Queens County, NY"	"36081"	"2013"	"2013"	"Apr., 2013"	"2013/04"	1166	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.127%
	"Queens County, NY"	"36081"	"2013"	"2013"	"May, 2013"	"2013/05"	1188	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.129%
	"Queens County, NY"	"36081"	"2013"	"2013"	"Jun., 2013"	"2013/06"	1068	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.116%
	"Queens County, NY"	"36081"	"2013"	"2013"	"Jul., 2013"	"2013/07"	1134	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.123%
	"Queens County, NY"	"36081"	"2013"	"2013"	"Aug., 2013"	"2013/08"	1099	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.119%
	"Queens County, NY"	"36081"	"2013"	"2013"	"Sep., 2013"	"2013/09"	1097	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.119%
	"Queens County, NY"	"36081"	"2013"	"2013"	"Oct., 2013"	"2013/10"	1064	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.115%
	"Queens County, NY"	"36081"	"2013"	"2013"	"Nov., 2013"	"2013/11"	1172	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.127%
	"Queens County, NY"	"36081"	"2013"	"2013"	"Dec., 2013"	"2013/12"	1202	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.130%
	"Queens County, NY"	"36081"	"2014"	"2014"	"Jan., 2014"	"2014/01"	1336	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	Not Applicable	0.145%
